id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
20969,GEODNET,GEOD,geodnet,45,2022-07-12T13:42:17.000Z,"['distributed-computing', 'depin']",1000000000.0,198173857.0,991959567.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '7JA5eZdCzztSfQbJvS8aVVxMFfd81Rs9VvwnocV1mKHu'}",708,198173857.0,49647031.8146909,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.2505226096229782, 'volume_24h': 330460.25145722, 'volume_change_24h': -11.3084, 'percent_change_1h': 0.03070858, 'percent_change_24h': -0.16692545, 'percent_change_7d': 0.83774008, 'percent_change_30d': 16.636263, 'percent_change_60d': -16.31098235, 'percent_change_90d': 70.80957287, 'market_cap': 49647031.8146909, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 250522609.62, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32832,Tron Bull,BULL,tron-bull,22,2024-08-27T01:42:17.000Z,"['tron-memes', 'sun-pump-ecosystem']",1000000000.0,950275472.0,1000000000.0,False,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TAt4ufXFaHZAEV44ev7onThjTnF61SEaEM'}",709,950275472.0,49472178.16080519,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.052060880890341645, 'volume_24h': 7630834.83272598, 'volume_change_24h': 55.9681, 'percent_change_1h': -5.51796079, 'percent_change_24h': 21.83044006, 'percent_change_7d': 14.72477724, 'percent_change_30d': -21.36781547, 'percent_change_60d': -54.15249784, 'percent_change_90d': -30.55777983, 'market_cap': 49472178.16080519, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 52060880.89, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4953,FirmaChain,FCT,firmachain,8,2019-12-06T00:00:00.000Z,"['cosmos-ecosystem', 'injective-ecosystem']",,928995613.157811,939175321.825793,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe1bad922f84b198a08292fb600319300ae32471b'}",710,928995613.157811,49305751.971001305,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.05307425704993679, 'volume_24h': 11163099.53940494, 'volume_change_24h': 60.3645, 'percent_change_1h': 0.78492856, 'percent_change_24h': 0.55615124, 'percent_change_7d': -0.20932877, 'percent_change_30d': 61.74049205, 'percent_change_60d': 43.05788298, 'percent_change_90d': 76.28166195, 'market_cap': 49305751.971001305, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 49846032.45, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
8715,Taraxa,TARA,taraxa,18,2021-03-08T00:00:00.000Z,"['dag', 'services', 'layer-1']",12000000000.0,4985570288.0,10633960981.0,False,,711,3745276481.0,36777359.805774175,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.009819664847801706, 'volume_24h': 1270270.57319331, 'volume_change_24h': -41.2997, 'percent_change_1h': 1.49093245, 'percent_change_24h': -14.05977324, 'percent_change_7d': 128.86083909, 'percent_change_30d': 181.30557929, 'percent_change_60d': 90.33988225, 'percent_change_90d': 204.78606174, 'market_cap': 48956629.303318225, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 117835978.17, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
5882,StaFi,FIS,stafi,77,2020-07-21T00:00:00.000Z,"['defi', 'substrate', 'polkadot', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'liquid-staking-derivatives']",,104598941.0,149255980.188,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d'}",712,149255980.188,69834944.87961385,4.60192382,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.4678870809173011, 'volume_24h': 14697162.50153408, 'volume_change_24h': 11.8498, 'percent_change_1h': 0.15439182, 'percent_change_24h': 7.69095809, 'percent_change_7d': 28.50505484, 'percent_change_30d': 56.00219113, 'percent_change_60d': 47.39226397, 'percent_change_90d': 55.48120971, 'market_cap': 48940493.171531, 'market_cap_dominance': 0.0014, 'fully_diluted_market_cap': 69834944.88, 'tvl': 10634789.95472, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2539,Ren,REN,ren,295,2018-02-21T00:00:00.000Z,"['marketplace', 'defi', 'avalanche-ecosystem', 'solana-ecosystem', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'fantom-ecosystem', 'bitcoin-ecosystem']",1000000000.0,999330480.3618875,999999632.80375,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x408e41876cccdc0f92210600ef50372656052a38'}",713,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04880653995516185, 'volume_24h': 30915489.54291479, 'volume_change_24h': -0.7962, 'percent_change_1h': -0.99069979, 'percent_change_24h': 3.78822063, 'percent_change_7d': 18.39961902, 'percent_change_30d': 55.95551009, 'percent_change_60d': 37.87558526, 'percent_change_90d': 36.19160117, 'market_cap': 48773863.01819354, 'market_cap_dominance': 0.0014, 'fully_diluted_market_cap': 48806539.96, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32454,Lift Dollar,USDL,lift-dollar,3,2024-07-30T09:51:03.000Z,['stablecoin'],,48514640.75998999,48514640.75998999,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbdC7c08592Ee4aa51D06C27Ee23D5087D65aDbcD'}",714,,,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 1.0001441797434298, 'volume_24h': 10952998.10493798, 'volume_change_24h': 98.041, 'percent_change_1h': 0, 'percent_change_24h': -0.03103842, 'percent_change_7d': 0.00369571, 'percent_change_30d': 0.00188071, 'percent_change_60d': 0.00111168, 'percent_change_90d': 0.02858538, 'market_cap': 48521635.588447355, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 48521635.59, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
33076,MOO DENG (moodeng.vip),MOODENG,moo-deng-token,18,2024-09-19T14:29:00.000Z,"['memes', 'animal-memes']",420690000000.0,408508097037.0,414508097037.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad'}",715,414508097037.0,49184487.15287616,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.0001186574822167728, 'volume_24h': 6531061.31143673, 'volume_change_24h': -30.3012, 'percent_change_1h': -2.6288908, 'percent_change_24h': -25.28880295, 'percent_change_7d': -32.17589164, 'percent_change_30d': 94.57800107, 'percent_change_60d': 1777.07596788, 'percent_change_90d': 2451.35553959, 'market_cap': 48472542.25957552, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 49918016.19, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
5583,Hacken Token,HAI,hackenai,62,2020-05-13T00:00:00.000Z,"['cybersecurity', 'ai-big-data', 'enterprise-solutions', 'smart-contracts', 'hacken-foundation', 'bnb-chain']",1000000000.0,844945314.0,969945314.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63'}",716,247646400.0,14189497.55516618,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.05729741096646743, 'volume_24h': 870361.59681661, 'volume_change_24h': 94.5427, 'percent_change_1h': 0.42719545, 'percent_change_24h': 11.71231164, 'percent_change_7d': 18.14330381, 'percent_change_30d': 27.7312128, 'percent_change_60d': 43.43647922, 'percent_change_90d': 77.44821647, 'market_cap': 48413178.900448866, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 57297410.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32754,RabBitcoin,RBTC,rockyrabbit,8,2024-09-23T11:17:06.000Z,"['play-to-earn', 'telegram-bot', 'toncoin-ecosystem']",21000000000000.0,7437500000000.0,21000000000000.0,False,"{'id': 11419, 'name': 'TON', 'symbol': 'TON', 'slug': 'toncoin', 'token_address': 'EQCD7lrrxpOcq5A5R6nTLeF1kuIbl1BKCe5OnanGe3cB4FVB'}",717,12687500000000.0,82824533.17388108,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 6.52804202355713e-06, 'volume_24h': 6419625.97136738, 'volume_change_24h': -11.9168, 'percent_change_1h': -0.13264918, 'percent_change_24h': -3.74830132, 'percent_change_7d': 4.61604538, 'percent_change_30d': 55.75433768, 'percent_change_60d': 57.14771226, 'percent_change_90d': -18.0112177, 'market_cap': 48552312.550206155, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 137088882.49, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32498,SIGMA,SIGMA,sigma-sol,46,2024-07-31T15:14:46.000Z,"['memes', 'solana-ecosystem', 'pump-fun-ecosystem']",899930747.0,899849202.85,899849202.85,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump'}",718,899930747.0,48282897.16621133,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.053651791904173414, 'volume_24h': 4386049.07864429, 'volume_change_24h': -32.6024, 'percent_change_1h': 1.20280493, 'percent_change_24h': -6.75671867, 'percent_change_7d': -12.11285562, 'percent_change_30d': -36.88217831, 'percent_change_60d': 256.76591818, 'percent_change_90d': 867.47138941, 'market_cap': 48278522.17644453, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 48282897.17, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
2630,PolySwarm,NCT,polyswarm,36,2018-04-10T00:00:00.000Z,"['cybersecurity', 'smart-contracts', 'dapp']",1885913076.0,1885500782.0,1885913076.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9e46a38f5daabe8683e10793b06749eef7d733d1'}",719,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.025580534504966886, 'volume_24h': 5000318.94967277, 'volume_change_24h': 149.9825, 'percent_change_1h': -1.52309957, 'percent_change_24h': 3.81593739, 'percent_change_7d': 6.9647469, 'percent_change_30d': 59.41056958, 'percent_change_60d': 83.16266279, 'percent_change_90d': 97.79405216, 'market_cap': 48232117.813093044, 'market_cap_dominance': 0.0014, 'fully_diluted_market_cap': 48242664.51, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
10409,Opulous,OPUL,opulous,69,2021-06-11T00:00:00.000Z,"['music', 'algorand-ecosystem', 'trustswap-launchpad', 'spartan-group', 'real-world-assets']",,362615606.742798,500000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x80d55c03180349fff4a229102f62328220a96444'}",720,500000000.0,66243435.96875187,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.13248687193750375, 'volume_24h': 3006074.76631086, 'volume_change_24h': 26.0601, 'percent_change_1h': -1.4649617, 'percent_change_24h': 19.05600544, 'percent_change_7d': 60.24409472, 'percent_change_30d': 142.7504419, 'percent_change_60d': 58.36526839, 'percent_change_90d': 174.481029, 'market_cap': 48041807.45307329, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 66243435.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11079,Bitgert,BRISE,bitrise-token,85,2021-07-28T00:00:00.000Z,['bnb-chain'],,395688215721653.0,1000000000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF2B2f7b47715256Ce4eA43363a867fdce9353e3A'}",721,427350680000000.0,52033782.6841862,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.2175897949708703e-07, 'volume_24h': 22018970.38534858, 'volume_change_24h': 103.5801, 'percent_change_1h': 4.80132094, 'percent_change_24h': 21.14957258, 'percent_change_7d': 32.63382417, 'percent_change_30d': 91.88809251, 'percent_change_60d': 61.52100579, 'percent_change_90d': 50.59620763, 'market_cap': 48178593.3452917, 'market_cap_dominance': 0.0014, 'fully_diluted_market_cap': 121758979.5, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7505,Everscale,EVER,everscale,37,2020-10-26T00:00:00.000Z,['everscale-ecosystem'],,1985523482.0,2117524486.0,False,,722,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.024207329211939056, 'volume_24h': 323958.03907114, 'volume_change_24h': 20.3344, 'percent_change_1h': 1.71738364, 'percent_change_24h': 17.97084961, 'percent_change_7d': 30.81530269, 'percent_change_30d': 14.09465084, 'percent_change_60d': -31.61295529, 'percent_change_90d': -56.73409607, 'market_cap': 48064220.58680955, 'market_cap_dominance': 0.0014, 'fully_diluted_market_cap': 51259612.35, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
28394,Grok,GROK,grok-erc,70,2023-11-13T05:49:32.000Z,"['memes', 'generative-ai', 'ai-memes']",6900000000.0,6320722798.545914,6596446798.545914,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8390a1da07e376ef7add4be859ba74fb83aa02d5'}",723,6320723100.0,47947801.57304015,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.007585809537051251, 'volume_24h': 13799013.82886901, 'volume_change_24h': 11.7687, 'percent_change_1h': -0.20427644, 'percent_change_24h': -3.69536146, 'percent_change_7d': 2.64815057, 'percent_change_30d': 68.21858164, 'percent_change_60d': 53.90977445, 'percent_change_90d': 94.14440105, 'market_cap': 47947799.28626687, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 52342085.81, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29220,PepeFork,PORK,pepefork,43,2024-01-30T07:41:17.000Z,"['memes', 'ethereum-ecosystem']",420690000000000.0,420690000000000.0,420690000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9f599ce614Feb2e1BBe58F180F370D05b39344E'}",724,420690000000000.0,47762311.618721314,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.1353327062378786e-07, 'volume_24h': 1975889.08417375, 'volume_change_24h': 8.8009, 'percent_change_1h': 0.2631183, 'percent_change_24h': -1.91972269, 'percent_change_7d': 2.00247612, 'percent_change_30d': -6.16289576, 'percent_change_60d': -31.99947989, 'percent_change_90d': -30.71763865, 'market_cap': 47762311.618721314, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 47762311.62, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
258,Groestlcoin,GRS,groestlcoin,30,2014-04-11T00:00:00.000Z,"['mineable', 'pow', 'groestl', 'medium-of-exchange']",105000000.0,86448798.88736624,86448798.88736624,False,,725,,,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.5523531424725806, 'volume_24h': 19584166.68158019, 'volume_change_24h': 115.295, 'percent_change_1h': -0.23724222, 'percent_change_24h': 1.90136963, 'percent_change_7d': 8.82315572, 'percent_change_30d': 73.18630814, 'percent_change_60d': 52.87603986, 'percent_change_90d': 95.42636356, 'market_cap': 47750265.72841687, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 57997079.96, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
27650,Ice Open Network,ICE,ice-decentralized-future,58,2024-01-23T08:54:09.000Z,"['mineable', 'ethereum-ecosystem', 'binance-smart-chain', 'solana-ecosystem', 'arbitrum-ecosytem']",,6615204261.41,21150537435.26,False,,726,6792780005.41,48981470.83362342,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.007210813657237967, 'volume_24h': 11324582.77219142, 'volume_change_24h': 21.9819, 'percent_change_1h': 0.95108915, 'percent_change_24h': -1.16839508, 'percent_change_7d': 0.79363092, 'percent_change_30d': 17.34473644, 'percent_change_60d': 18.84329814, 'percent_change_90d': 99.17664881, 'market_cap': 47701005.23359402, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 152512584.2, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11783,GameFi.org,GAFI,gamefi,32,2021-09-09T09:16:09.000Z,"['gaming', 'launchpad', 'metaverse', 'polkafoundry-red-kite', 'play-to-earn', 'icetea-labs', 'animoca-brands-portfolio', 'telegram-bot', 'dwf-labs-portfolio']",,10945063.1828,14954970.323,False,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x89Af13A10b32F1b2f8d1588f93027F69B6F4E27e'}",727,10945063.18,47703683.522452705,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 4.358465797586443, 'volume_24h': 1065375.12998747, 'volume_change_24h': 19.5224, 'percent_change_1h': 0.75596196, 'percent_change_24h': 8.71861962, 'percent_change_7d': 25.7594363, 'percent_change_30d': 73.5448963, 'percent_change_60d': 59.54517833, 'percent_change_90d': 64.79461437, 'market_cap': 47703683.53465641, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 65180726.66, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
13521,Numbers Protocol,NUM,numbers-protocol,49,2021-10-29T04:05:10.000Z,"['asset-management', 'art', 'media', 'platform', 'ai-big-data', 'ethereum-ecosystem', 'binance-smart-chain', 'binance-labs-portfolio', 'dao-maker', 'web3', 'bnb-chain']",1000000000.0,714937353.0,725000337.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3496b523e5c00a4b4150d6721320cddb234c3079'}",728,646831998.0,42894423.00819324,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.06631462750887787, 'volume_24h': 1225439.31680852, 'volume_change_24h': -3.8905, 'percent_change_1h': -0.18186387, 'percent_change_24h': 2.32684499, 'percent_change_7d': 4.80908286, 'percent_change_30d': 76.28842673, 'percent_change_60d': 43.16748284, 'percent_change_90d': 47.40147703, 'market_cap': 47410804.25637813, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 66314627.51, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
29350,Vector Smart Gas,VSG,vitalik-smart-gas,7,2024-02-09T04:41:41.000Z,[],10000000000.0,10000000000.0,10000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58aea10748a00d1781d6651f9d78a414ea32ca46'}",729,10000000000.0,47290471.65348744,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.0047290471653487435, 'volume_24h': 1239285.69460231, 'volume_change_24h': 95.2795, 'percent_change_1h': -8.69443985, 'percent_change_24h': 2.38456683, 'percent_change_7d': 25.61664552, 'percent_change_30d': 654.35430257, 'percent_change_60d': 322.22011708, 'percent_change_90d': 49740.81475898, 'market_cap': 47290471.65348744, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 47290471.65, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
8206,QuickSwap [Old],QUICK,quickswap,351,2021-01-07T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'yield-farming', 'amm', 'polygon-ecosystem', 'dwf-labs-portfolio']",,744922.10558667,992460.45056005,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c28aef8977c9b773996d0e8376d2ee379446f2f'}",730,,,0.46689261,2024-12-04T05:15:00.000Z,"{'USD': {'price': 63.186499216197305, 'volume_24h': 118913.403222, 'volume_change_24h': 45.6104, 'percent_change_1h': 1.19664751, 'percent_change_24h': 9.81613917, 'percent_change_7d': 33.72226124, 'percent_change_30d': 88.50825803, 'percent_change_60d': 64.10696294, 'percent_change_90d': 64.00559977, 'market_cap': 47069020.04078017, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 62710101.48, 'tvl': 100813375.43092, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
19966,Quickswap [New],QUICK,quickswap-new,180,2022-05-05T05:41:26.000Z,['dwf-labs-portfolio'],,744922105.5866747,992460450.5600537,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd2ba23de8a19316a638dc1e7a9adda1d74233368'}",731,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.06275812202437564, 'volume_24h': 12015503.74397722, 'volume_change_24h': -1.4533, 'percent_change_1h': 0.22282086, 'percent_change_24h': 8.89455049, 'percent_change_7d': 35.85643389, 'percent_change_30d': 93.96016818, 'percent_change_60d': 74.24686443, 'percent_change_90d': 66.71639108, 'market_cap': 46749912.40106337, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 62284954.06, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11307,Beta Finance,BETA,beta-finance,104,2021-08-18T00:00:00.000Z,"['binance-launchpad', 'defiance-capital-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'spartan-group']",1000000000.0,859090909.0,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe1a001fe942f96eea22ba08783140b9dcc09d28'}",732,160000000.0,8689344.65156565,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.054308404072285314, 'volume_24h': 10158989.32999805, 'volume_change_24h': 21.0508, 'percent_change_1h': -0.67097162, 'percent_change_24h': 3.98626315, 'percent_change_7d': 11.76636317, 'percent_change_30d': 18.93356945, 'percent_change_60d': 22.99882614, 'percent_change_90d': 22.68828358, 'market_cap': 46655856.220798895, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 54308404.07, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
2320,xMoney,UTK,utrust,73,2017-12-29T00:00:00.000Z,"['cybersecurity', 'payments', 'smart-contracts', 'elrond-ecosystem', 'multiversx-ecosystem']",1000000000.0,704112145.0,704112145.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c'}",733,704112145.0,46446590.98782779,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0659647633088729, 'volume_24h': 13140979.13010263, 'volume_change_24h': 63.7711, 'percent_change_1h': 1.99561255, 'percent_change_24h': 12.04169722, 'percent_change_7d': 36.11530473, 'percent_change_30d': 114.57220436, 'percent_change_60d': 68.99522278, 'percent_change_90d': 55.94185953, 'market_cap': 46446590.98782779, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 65964763.31, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
31296,Gold DAO,GLDGOV,gold-dao,6,2024-05-20T10:53:15.000Z,"['dao', 'internet-computer-ecosystem']",,701850659.0249512,997191659.0159512,False,"{'id': 8916, 'name': 'ICP', 'symbol': 'ICP', 'slug': 'internet-computer', 'token_address': 'tyyy3-4aaaa-aaaaq-aab7a-cai'}",734,703021636.9,46191473.868905455,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.06570419947896408, 'volume_24h': 28267.69431808, 'volume_change_24h': 154.1394, 'percent_change_1h': 0.97653305, 'percent_change_24h': 5.89460205, 'percent_change_7d': 23.23985166, 'percent_change_30d': 33.97906398, 'percent_change_60d': 31.67954968, 'percent_change_90d': 43.75324866, 'market_cap': 46114535.7050178, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 65519679.68, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
23396,Houdini Swap,LOCK,lock-token,9,2023-02-04T22:41:32.000Z,['privacy'],100000000.0,96064930.70805158,96064930.70805158,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x922D8563631B03C2c4cf817f4d18f6883AbA0109'}",735,33247171.13,15956104.436026191,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.47992367150985915, 'volume_24h': 235102.8687507, 'volume_change_24h': 34.4283, 'percent_change_1h': 0.16365132, 'percent_change_24h': 0.78624285, 'percent_change_7d': 24.02924913, 'percent_change_30d': 33.00490226, 'percent_change_60d': 38.03246212, 'percent_change_90d': 67.80761894, 'market_cap': 46103834.248748325, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 47992367.15, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
24220,Propchain,PROPC,propchain,18,2023-05-19T05:03:47.000Z,"['real-estate', 'real-world-assets']",100000000.0,23593456.79166125,63763336.9999994,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9ff58067Bd8D239000010c154C6983A325Df138E'}",736,13658572.0,26614172.07016233,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.9485325457274985, 'volume_24h': 5399767.79352718, 'volume_change_24h': 46.6636, 'percent_change_1h': 0.24537956, 'percent_change_24h': -2.40598417, 'percent_change_7d': 4.47839783, 'percent_change_30d': 87.71078867, 'percent_change_60d': 61.32523744, 'percent_change_90d': 85.647788, 'market_cap': 45972618.424767435, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 194853254.57, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3928,IDEX,IDEX,idex,104,2019-05-09T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi']",,807488993.04,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb705268213d593b8fd88d3fdeff93aff5cbdcfae'}",737,,,0.69164001,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.05695585748076261, 'volume_24h': 11242194.7392912, 'volume_change_24h': 23.8888, 'percent_change_1h': 0.00170059, 'percent_change_24h': 6.76075348, 'percent_change_7d': 33.36323127, 'percent_change_30d': 78.45825981, 'percent_change_60d': 52.86376744, 'percent_change_90d': 23.00326255, 'market_cap': 45991228.00487075, 'market_cap_dominance': 0.0013, 'fully_diluted_market_cap': 56955857.48, 'tvl': 66495904.117939994, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
26532,Pikaboss,PIKA,pikachu,11,2023-06-01T01:48:26.000Z,"['memes', 'ethereum-ecosystem']",420690000000000.0,420690000000000.0,420690000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa9d54f37ebb99f83b603cc95fc1a5f3907aaccfd'}",738,420690000000000.0,45934531.02677427,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.091885498271275e-07, 'volume_24h': 104771.80080427, 'volume_change_24h': -39.1016, 'percent_change_1h': 0.02072121, 'percent_change_24h': -10.69343019, 'percent_change_7d': 6.31297789, 'percent_change_30d': 205.41900232, 'percent_change_60d': 373.79909173, 'percent_change_90d': 458.44807252, 'market_cap': 45934531.02677427, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 45934531.03, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
